SiteNo,modeYr,meanU1X,RegionName,StateID,GMA_Name,EstYear,YearsFromGMA,Bracketeer,CornPrice_BeforeAfter,PDSI_BeforeAfter
360401101483504,1961,-0.496677578,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
360401101485203,1961,-0.514086908,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
360501102012601,1961,-0.73208802,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
360530101592401,1961,-0.331566558,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
360821101475601,1961,-0.724034718,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
361928101561201,1961,-1.724986225,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
362047102532601,1961,-0.36753266,CHP,48,North Plains GCD,1955,6,Bracketeer,-0.460604075999999,-9.8357852
362125101172301,1961,-0.992321754,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
362125101185401,1961,-0.803184444,CHP,48,North Plains GCD,1955,6,Nope,-0.460604075999999,-9.8357852
373206101053101,1961,-0.621377005,CHP,20,Southwest Kansas GMD #3,1973,-12,Nope,-0.460604075999999,-9.8357852
375118097285301,1961,-0.104643657,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375210097305501,1961,-0.174666852,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375355097264001,1961,-0.215492619,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375909097273701,1961,-0.577383142,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375909097285401,1961,-0.446326785,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375909097300001,1961,-0.306502671,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
375955097284601,1961,-0.417470369,CHP,20,Equus Beds GMD #2,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
381548100384201,1961,-0.044527213,CHP,20,Southwest Kansas GMD #3,1973,-12,Bracketeer,-0.460604075999999,-9.8357852
351057100264202,1960,-0.348183204,CHP,48,,,,Nope,-1.3237217418,4.70079576
355415101385501,1960,-0.774209422,CHP,48,North Plains GCD,1955,5,Nope,-1.3237217418,4.70079576
355944101543401,1960,-1.355344746,CHP,48,North Plains GCD,1955,5,Nope,-1.3237217418,4.70079576
360231101450401,1960,-0.693891027,CHP,48,North Plains GCD,1955,5,Nope,-1.3237217418,4.70079576
360335101400501,1960,-0.448455674,CHP,48,North Plains GCD,1955,5,Nope,-1.3237217418,4.70079576
360800101510602,1960,-0.478260414,CHP,48,North Plains GCD,1955,5,Bracketeer,-1.3237217418,4.70079576
361924101580401,1960,-1.648143163,CHP,48,North Plains GCD,1955,5,Nope,-1.3237217418,4.70079576
362531102320701,1960,-0.068759254,CHP,48,North Plains GCD,1955,5,Bracketeer,-1.3237217418,4.70079576
372556101260201,1960,-10.74295541,CHP,20,Southwest Kansas GMD #3,1973,-13,Bracketeer,-1.3237217418,4.70079576
373232101460701,1960,-1.021264238,CHP,20,Southwest Kansas GMD #3,1973,-13,Nope,-1.3237217418,4.70079576
373758101313001,1960,-6.425418171,CHP,20,Southwest Kansas GMD #3,1973,-13,Bracketeer,-1.3237217418,4.70079576
374010101235301,1960,-5.474144398,CHP,20,Southwest Kansas GMD #3,1973,-13,Bracketeer,-1.3237217418,4.70079576
380324097352001,1960,-0.329153267,CHP,20,Equus Beds GMD #2,1973,-13,Bracketeer,-1.3237217418,4.70079576
380331097395402,1960,-0.109755827,CHP,20,Equus Beds GMD #2,1973,-13,Bracketeer,-1.3237217418,4.70079576
384008101215301,1960,-0.446008208,CHP,20,Western Kansas GMD #1,1973,-13,Bracketeer,-1.3237217418,4.70079576
352210101322402,1959,-0.625436635,CHP,48,Panhandle GCD,1956,3,Nope,-2.2933550752,13.03357746
352403101232506,1959,-0.353716854,CHP,48,Panhandle GCD,1956,3,Nope,-2.2933550752,13.03357746
352439101163703,1959,0.769002237,CHP,48,Panhandle GCD,1956,3,Nope,-2.2933550752,13.03357746
352455101343303,1959,0.297047791,CHP,48,Panhandle GCD,1956,3,Nope,-2.2933550752,13.03357746
370139101535601,1959,-0.12356487,CHP,20,Southwest Kansas GMD #3,1973,-14,Nope,-2.2933550752,13.03357746
370224101394601,1959,-2.097371478,CHP,20,Southwest Kansas GMD #3,1973,-14,Bracketeer,-2.2933550752,13.03357746
372832101265901,1959,-3.527501543,CHP,20,Southwest Kansas GMD #3,1973,-14,Bracketeer,-2.2933550752,13.03357746
375204097252701,1959,-0.234129036,CHP,20,Equus Beds GMD #2,1973,-14,Bracketeer,-2.2933550752,13.03357746
375356097373601,1959,-0.123062223,CHP,20,Equus Beds GMD #2,1973,-14,Bracketeer,-2.2933550752,13.03357746
375639097384402,1959,-0.149860383,CHP,20,Equus Beds GMD #2,1973,-14,Bracketeer,-2.2933550752,13.03357746
380054097310501,1959,-0.431970955,CHP,20,Equus Beds GMD #2,1973,-14,Bracketeer,-2.2933550752,13.03357746
380143097365901,1959,-0.301402144,CHP,20,Equus Beds GMD #2,1973,-14,Bracketeer,-2.2933550752,13.03357746
360844102593703,1958,0.112504294,CHP,48,North Plains GCD,1955,3,Bracketeer,-3.1662161678,25.82176572
371003102260300,1958,0.074312004,CHP,8,,,,Nope,-3.1662161678,25.82176572
373831101303301,1958,-0.397752358,CHP,20,Southwest Kansas GMD #3,1973,-15,Nope,-3.1662161678,25.82176572
375303097284501,1958,0.179965519,CHP,20,Equus Beds GMD #2,1973,-15,Bracketeer,-3.1662161678,25.82176572
354123100384102,1957,0.587791687,CHP,48,Panhandle GCD,1956,1,Bracketeer,-3.8951964256,40.5934004
361834102525301,1957,0.087604075,CHP,48,North Plains GCD,1955,2,Bracketeer,-3.8951964256,40.5934004
372452100153801,1957,0.470563964,CHP,20,Southwest Kansas GMD #3,1973,-16,Bracketeer,-3.8951964256,40.5934004
375955097351901,1957,0.29894236,CHP,20,Equus Beds GMD #2,1973,-16,Bracketeer,-3.8951964256,40.5934004
380048097395202,1957,0.039126682,CHP,20,Equus Beds GMD #2,1973,-16,Bracketeer,-3.8951964256,40.5934004
380146097394502,1957,0.039143302,CHP,20,Equus Beds GMD #2,1973,-16,Bracketeer,-3.8951964256,40.5934004
353944102293401,1956,0.046727306,CHP,48,,,,Nope,-4.5675542256,33.2389947
354919102010301,1956,-0.670688233,CHP,48,North Plains GCD,1955,1,Nope,-4.5675542256,33.2389947
371614102505400,1956,-0.111803535,CHP,8,,,,Nope,-4.5675542256,33.2389947
374651097195901,1956,0.041409685,CHP,20,,,,Nope,-4.5675542256,33.2389947
380048097395201,1956,0.033085988,CHP,20,Equus Beds GMD #2,1973,-17,Bracketeer,-4.5675542256,33.2389947
382203100512801,1956,-0.222183329,CHP,20,Western Kansas GMD #1,1973,-17,Nope,-4.5675542256,33.2389947
374653098275201,1955,0.751150322,CHP,20,Big Bend GMD #5,1973,-18,Nope,-4.6699254622,16.13139504
375625097305601,1955,0.219405328,CHP,20,Equus Beds GMD #2,1973,-18,Bracketeer,-4.6699254622,16.13139504
375625097305602,1955,0.24293414,CHP,20,Equus Beds GMD #2,1973,-18,Bracketeer,-4.6699254622,16.13139504
373819099040301,1954,-0.371392712,CHP,20,Big Bend GMD #5,1973,-19,Nope,-3.8189303358,-2.50466722
375936100484901,1953,-0.502917449,CHP,20,Southwest Kansas GMD #3,1973,-20,Bracketeer,-2.894212391,-17.90033228
380113097341401,1953,0.505947075,CHP,20,Equus Beds GMD #2,1973,-20,Bracketeer,-2.894212391,-17.90033228
381308100524801,1953,-0.48914607,CHP,20,Southwest Kansas GMD #3,1973,-20,Nope,-2.894212391,-17.90033228
383020100542601,1953,-0.367049473,CHP,20,Western Kansas GMD #1,1973,-20,Nope,-2.894212391,-17.90033228
372415102001701,1952,-0.927890516,CHP,20,Southwest Kansas GMD #3,1973,-21,Nope,-3.998250913,-32.46409686
375639097384401,1952,-0.766550148,CHP,20,Equus Beds GMD #2,1973,-21,Nope,-3.998250913,-32.46409686
375810097342101,1952,0.300097792,CHP,20,Equus Beds GMD #2,1973,-21,Bracketeer,-3.998250913,-32.46409686
382249098572801,1952,-0.121859025,CHP,20,Big Bend GMD #5,1973,-21,Bracketeer,-3.998250913,-32.46409686
382730100553101,1952,-0.736379436,CHP,20,Western Kansas GMD #1,1973,-21,Nope,-3.998250913,-32.46409686
382858100243301,1952,-0.122106435,CHP,20,,,,Nope,-3.998250913,-32.46409686
360917102585202,1951,-0.637990172,CHP,48,North Plains GCD,1955,-4,Bracketeer,-3.699205598,-38.31065814
380251101082801,1951,-0.991035805,CHP,20,Southwest Kansas GMD #3,1973,-22,Nope,-3.699205598,-38.31065814
381945098420601,1951,-0.122699266,CHP,20,Big Bend GMD #5,1973,-22,Nope,-3.699205598,-38.31065814
375918100562101,1950,-0.362361299,CHP,20,Southwest Kansas GMD #3,1973,-23,Nope,-3.158070604,-28.69966702
380756099413701,1950,-0.175510748,CHP,20,,,,Nope,-3.158070604,-28.69966702
381727098341501,1950,-0.191712789,CHP,20,Big Bend GMD #5,1973,-23,Nope,-3.158070604,-28.69966702
374300098185501,1949,-0.485961116,CHP,20,,,,Nope,-2.854095628,-26.97167284
374741100070001,1949,-0.625236477,CHP,20,Southwest Kansas GMD #3,1973,-24,Bracketeer,-2.854095628,-26.97167284
380139097341401,1949,1.010009233,CHP,20,Equus Beds GMD #2,1973,-24,Bracketeer,-2.854095628,-26.97167284
371929100140101,1948,0.046913838,CHP,20,Southwest Kansas GMD #3,1973,-25,Nope,-3.351989996,-10.25458012
380001097341301,1947,1.961525912,CHP,20,Equus Beds GMD #2,1973,-26,Bracketeer,-1.423597418,-7.58857632
374559099343801,1945,-0.149809802,CHP,20,Southwest Kansas GMD #3,1973,-28,Bracketeer,3.500655544,-8.58901456
375811097415501,1944,-0.347809698,CHP,20,Equus Beds GMD #2,1973,-29,Bracketeer,4.704106786,1.60223088
375039097234201,1943,-0.177982516,CHP,20,Equus Beds GMD #2,1973,-30,Bracketeer,6.406196938,1.71494276
375210097232601,1943,-0.282725605,CHP,20,,,,Nope,6.406196938,1.71494276
375725097404801,1943,-0.307355659,CHP,20,Equus Beds GMD #2,1973,-30,Bracketeer,6.406196938,1.71494276
375728097425701,1943,-0.293646694,CHP,20,Equus Beds GMD #2,1973,-30,Bracketeer,6.406196938,1.71494276
375728097425702,1943,-0.088359629,CHP,20,Equus Beds GMD #2,1973,-30,Bracketeer,6.406196938,1.71494276
380509097394702,1943,-0.335659346,CHP,20,Equus Beds GMD #2,1973,-30,Bracketeer,6.406196938,1.71494276
375227100402801,1942,-0.234597474,CHP,20,Southwest Kansas GMD #3,1973,-31,Nope,7.843893472,8.48049776
375448097405502,1942,-0.196386659,CHP,20,Equus Beds GMD #2,1973,-31,Bracketeer,7.843893472,8.48049776
375725097404802,1942,-0.646489207,CHP,20,Equus Beds GMD #2,1973,-31,Bracketeer,7.843893472,8.48049776
390943099580101,2009,-0.636596827,NHP,20,,,,Nope,1.9607574708,-16.99260308
391120102381000,2009,2.704104017,NHP,8,Plains,1967,42,Nope,1.9607574708,-16.99260308
391345102142201,2009,0.424981393,NHP,8,Plains,1967,42,Nope,1.9607574708,-16.99260308
392515102271700,2009,0.547796041,NHP,8,Plains,1967,42,Nope,1.9607574708,-16.99260308
392855099393101,2009,-0.856716147,NHP,20,,,,Nope,1.9607574708,-16.99260308
393010102581000,2009,-0.30948389,NHP,8,Arikaree,1967,42,Nope,1.9607574708,-16.99260308
393151102275900,2009,-0.467277428,NHP,8,Arikaree,1967,42,Nope,1.9607574708,-16.99260308
394044102433400,2009,-0.756483896,NHP,8,Arikaree,1967,42,Nope,1.9607574708,-16.99260308
395641099141101,2009,-1.120589056,NHP,20,,,,Nope,1.9607574708,-16.99260308
395914099063601,2009,-0.182836773,NHP,20,,,,Nope,1.9607574708,-16.99260308
395935102331700,2009,0.290569782,NHP,8,Central Yuma,1967,42,Nope,1.9607574708,-16.99260308
400135097412001,2009,0.096398629,NHP,31,Little Bue,1972,37,Nope,1.9607574708,-16.99260308
400619101372401,2009,0.356589898,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
400702100401801,2009,0.068203123,NHP,31,Middle Republican,1972,37,Nope,1.9607574708,-16.99260308
400747101351901,2009,0.348498617,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
400957101382401,2009,0.096936929,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
401329099274301,2009,0.19253181,NHP,31,Lower Republican,1972,37,Nope,1.9607574708,-16.99260308
401510102035000,2009,0.210031286,NHP,8,Sand Hills,1966,43,Nope,1.9607574708,-16.99260308
401730102092000,2009,0.398009448,NHP,8,Sand Hills,1966,43,Nope,1.9607574708,-16.99260308
401738102521901,2009,0.380779147,NHP,8,W-Y,1967,42,Nope,1.9607574708,-16.99260308
401847102252902,2009,0.234672995,NHP,8,Sand Hills,1966,43,Nope,1.9607574708,-16.99260308
402105098543201,2009,0.079346814,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
402249099540501,2009,-0.419279264,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
402535101255501,2009,-0.02729355,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
403135101462501,2009,0.385748678,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
403150102104000,2009,0.314253844,NHP,8,Frenchman,1967,42,Nope,1.9607574708,-16.99260308
403335097513001,2009,-0.940680427,NHP,31,Upper Big Blue,1972,37,Nope,1.9607574708,-16.99260308
403623101422901,2009,0.244028398,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
403629098592301,2009,-1.041374997,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
403629098592302,2009,-1.037421206,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
403710099104601,2009,-1.040425671,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
403710099104602,2009,-0.970375234,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
403803098545001,2009,-0.481796689,NHP,31,Tri-Basin,1972,37,Nope,1.9607574708,-16.99260308
403843101295201,2009,0.106661991,NHP,31,Upper Republican,1972,37,Nope,1.9607574708,-16.99260308
404255099434201,2009,-0.06912872,NHP,31,Central Platte,1972,37,Nope,1.9607574708,-16.99260308
404551099423301,2009,-0.054992672,NHP,31,Central Platte,1972,37,Nope,1.9607574708,-16.99260308
405300099050401,2009,1.627581455,NHP,31,Lower Loup,1972,37,Nope,1.9607574708,-16.99260308
410740103030001,2009,0.672254019,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
410748103542501,2009,-0.333725575,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
410810103013701,2009,1.044104689,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
410901103014801,2009,0.622960895,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
410903100452101,2009,-0.079673276,NHP,31,Twin Platte,1972,37,Bracketeer,1.9607574708,-16.99260308
411040102560601,2009,0.137426657,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411131102574901,2009,0.153474779,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411135103191901,2009,0.095318178,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411214103052001,2009,0.556583882,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411225103580901,2009,0.987256252,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411229102593402,2009,-0.024836802,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
411231096193203,2009,-0.519142299,NHP,31,,,,Nope,1.9607574708,-16.99260308
412016103072901,2009,0.207151292,NHP,31,South Platte,1972,37,Nope,1.9607574708,-16.99260308
412256097263301,2009,0.156045376,NHP,31,Central Platte,1972,37,Nope,1.9607574708,-16.99260308
412413104013801,2009,0.934973184,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
412428104012201,2009,0.568761647,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413304096470101,2009,0.142822208,NHP,31,Lower Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
413324101494101,2009,0.09609206,NHP,31,Twin Platte,1972,37,Nope,1.9607574708,-16.99260308
413410102533601,2009,1.139810424,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413411103124701,2009,0.178070698,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413411103124702,2009,0.179979326,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413411103124703,2009,0.153258214,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413506103075101,2009,0.041093986,NHP,31,North Platte,1972,37,Bracketeer,1.9607574708,-16.99260308
413525103205901,2009,0.15483869,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413525103205902,2009,0.15918309,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413528103220603,2009,0.131626341,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413539101274101,2009,0.154529479,NHP,31,Twin Platte,1972,37,Nope,1.9607574708,-16.99260308
413543103242403,2009,0.3813185,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413608103242403,2009,0.180820262,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413625096412201,2009,0.427940415,NHP,31,Lower Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
413708103055701,2009,0.487746549,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413813103334501,2009,0.609397796,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
413900101320001,2009,0.053697283,NHP,31,Twin Platte,1972,37,Nope,1.9607574708,-16.99260308
414431103310701,2009,0.441073661,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414432103162001,2009,-0.115856968,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414432103162002,2009,-0.1157079,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414432103162003,2009,-0.115742291,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414706103072001,2009,-0.452415857,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414706103072002,2009,-0.507954072,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414858102584001,2009,0.727808568,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
414926102570001,2009,0.424648561,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415038103435401,2009,-0.36128241,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415059103554001,2009,0.434149498,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415249103483101,2009,0.30666491,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415250103395601,2009,0.04908912,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415322103473601,2009,-0.183979737,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
415649103343801,2009,-0.134170808,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420122102570001,2009,0.120060036,NHP,31,Upper Niobrara-White,1972,37,Nope,1.9607574708,-16.99260308
420148103555201,2009,0.549181259,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420148103555202,2009,0.547437184,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420148103555203,2009,0.538668824,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420208096540300,2009,2.788517374,NHP,31,Lower Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
420244103561401,2009,0.686246988,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420250098331001,2009,-0.057033515,NHP,31,Upper Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
420307103574001,2009,0.568682442,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420313103563101,2009,0.27064222,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420313103563102,2009,0.282365618,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420509098261501,2009,-0.162879523,NHP,31,Upper Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
420550103083401,2009,0.172571917,NHP,31,Upper Niobrara-White,1972,37,Nope,1.9607574708,-16.99260308
420628104021001,2009,0.128600246,NHP,31,North Platte,1972,37,Nope,1.9607574708,-16.99260308
420729098064201,2009,-0.185673562,NHP,31,Upper Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
421241097313500,2009,-0.088039943,NHP,31,Lower Elkhorn,1972,37,Nope,1.9607574708,-16.99260308
430816100095701,2009,0.220406075,NHP,46,,,,Nope,1.9607574708,-16.99260308
385640102242000,2008,0.428417916,NHP,8,East Cheyenne,1973,35,Bracketeer,2.278675084,-3.37309376
385919099542601,2008,-0.280211377,NHP,20,,,,Nope,2.278675084,-3.37309376
390704102084800,2008,0.943225944,NHP,8,Plains,1967,41,Nope,2.278675084,-3.37309376
391152102171001,2008,0.381072065,NHP,8,Plains,1967,41,Nope,2.278675084,-3.37309376
391401101531801,2008,-0.954001457,NHP,20,Northwest Kansas GMD #4,1973,35,Bracketeer,2.278675084,-3.37309376
391602102285400,2008,0.26373215,NHP,8,Plains,1967,41,Nope,2.278675084,-3.37309376
392009100422301,2008,-0.267556543,NHP,20,Northwest Kansas GMD #4,1973,35,Nope,2.278675084,-3.37309376
392652103253701,2008,0.046337097,NHP,8,Arikaree,1967,41,Nope,2.278675084,-3.37309376
393210102594000,2008,-0.230507246,NHP,8,Arikaree,1967,41,Nope,2.278675084,-3.37309376
393513101180001,2008,-0.125436204,NHP,20,Northwest Kansas GMD #4,1973,35,Nope,2.278675084,-3.37309376
393524099375201,2008,0.28251197,NHP,20,,,,Nope,2.278675084,-3.37309376
393640102275000,2008,-0.535742128,NHP,8,Arikaree,1967,41,Nope,2.278675084,-3.37309376
394054100083801,2008,0.191833849,NHP,20,,,,Nope,2.278675084,-3.37309376
394206100590401,2008,-0.78663123,NHP,20,Northwest Kansas GMD #4,1973,35,Nope,2.278675084,-3.37309376
394250102402500,2008,0.039971392,NHP,8,Arikaree,1967,41,Nope,2.278675084,-3.37309376
394828102570201,2008,-0.175739975,NHP,8,,,,Nope,2.278675084,-3.37309376
395119102514401,2008,0.075388084,NHP,8,W-Y,1967,41,Nope,2.278675084,-3.37309376
395457099200201,2008,0.374835987,NHP,20,,,,Nope,2.278675084,-3.37309376
400401101403601,2008,0.400524091,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
400447102240800,2008,0.737738256,NHP,8,Central Yuma,1967,41,Nope,2.278675084,-3.37309376
400835100383501,2008,0.107894927,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
401427099272601,2008,0.154190754,NHP,31,Lower Republican,1972,36,Nope,2.278675084,-3.37309376
401457099302601,2008,0.409181681,NHP,31,Lower Republican,1972,36,Nope,2.278675084,-3.37309376
401612097025401,2008,-6.264010294,NHP,31,Lower Big Blue,1972,36,Nope,2.278675084,-3.37309376
401905098432102,2008,0.408703092,NHP,31,Little Bue,1972,36,Nope,2.278675084,-3.37309376
401919100223001,2008,0.103668614,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
402206097124301,2008,0.348563752,NHP,31,Lower Big Blue,1972,36,Bracketeer,2.278675084,-3.37309376
402531101495401,2008,0.181900542,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
402619101454501,2008,0.197625829,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
402739100304001,2008,0.040193706,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
402828101354001,2008,0.131778728,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
403520102130000,2008,0.05066898,NHP,8,Frenchman,1967,41,Nope,2.278675084,-3.37309376
403747101470201,2008,0.238663616,NHP,31,Upper Republican,1972,36,Bracketeer,2.278675084,-3.37309376
403852101345901,2008,0.214842604,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
404102099531801,2008,0.142823485,NHP,31,Tri-Basin,1972,36,Nope,2.278675084,-3.37309376
404419100580201,2008,0.260338328,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
404423101453401,2008,0.247437469,NHP,31,Upper Republican,1972,36,Nope,2.278675084,-3.37309376
404602100204201,2008,0.145431196,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
404649100231601,2008,0.074470221,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
404649101103601,2008,0.084850584,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
404840100565401,2008,0.303380644,NHP,31,Middle Republican,1972,36,Nope,2.278675084,-3.37309376
404928097173203,2008,0.675008283,NHP,31,Upper Big Blue,1972,36,Nope,2.278675084,-3.37309376
410711103055601,2008,0.664408492,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410803103004501,2008,1.155697265,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410803103014501,2008,1.223273229,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410803103020001,2008,1.267912319,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410803103021501,2008,1.283077049,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410803103023001,2008,1.252702885,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410804103004101,2008,1.151174038,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410805102560601,2008,0.164671177,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410813102592301,2008,0.804031363,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410857103025101,2008,1.134758767,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410902103024601,2008,1.024550895,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
410942103050901,2008,0.881646545,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411000103050201,2008,0.836101977,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411040103041401,2008,0.43066486,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411059103052301,2008,0.985052236,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411131104011701,2008,1.053175311,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411145104024501,2008,1.325498275,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411145104024502,2008,1.275679817,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411158103595401,2008,1.183124759,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411210102571301,2008,0.233474597,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411231096193201,2008,-0.536776672,NHP,31,,,,Nope,2.278675084,-3.37309376
411231096193202,2008,-0.528878462,NHP,31,,,,Nope,2.278675084,-3.37309376
411344103475801,2008,0.065486711,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
411418103471702,2008,0.090595871,NHP,31,South Platte,1972,36,Nope,2.278675084,-3.37309376
412137102130201,2008,0.18028139,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
412605102211001,2008,0.317642705,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
